block_id,start_date,end_date,observed_total,predicted_total,mae,mean_squared_error,rmse,normalised_rmse,log_rmse,poisson_nll,objective,prediction_summary,objective_metric,window_weight
80,2025-07-21,2025-08-25,56.0,141.1861762303281,14.197696038388019,213.64533497024408,14.616611610432976,1.566065529689247,1.0544623230234362,8.36650770753958,8.36650770753958,mean,poisson_nll,0.9999999999999999
81,2025-07-28,2025-09-01,50.0,62.431428426807706,4.615724679015464,23.76779953950763,4.8752230245915555,0.5850267629509867,0.5887968039362645,3.313706522593966,3.313706522593966,mean,poisson_nll,0.9999999999999999
82,2025-08-04,2025-09-08,39.0,75.58579547286527,6.097632578810877,44.13158799598235,6.643160994284449,1.0220247683514538,0.780829129800683,4.242671988766111,4.242671988766111,mean,poisson_nll,0.9999999999999999
83,2025-08-11,2025-09-15,31.0,69.89652134613189,6.482753557688651,44.01755975187485,6.634573064777782,1.2841109157634414,0.7825771857047077,4.204613829949407,4.204613829949407,mean,poisson_nll,0.9999999999999999
84,2025-08-18,2025-09-22,26.0,47.225590229397554,3.5375983715662582,13.961019955168625,3.736444828331957,0.8622564988458361,0.5755304238165905,2.7631146229292622,2.7631146229292622,mean,poisson_nll,0.9999999999999999
85,2025-08-25,2025-09-29,27.0,29.34334527479782,1.5092899926950463,2.8870989879606155,1.6991465469348475,0.3775881215410771,0.31156811296338566,1.985742667738351,1.985742667738351,mean,poisson_nll,0.9999999999999999
86,2025-09-01,2025-10-06,24.0,35.6759728992453,2.0055330574360632,6.615352205719163,2.5720326991932203,0.643008174798305,0.4894271493812912,2.2720672845839034,2.2720672845839034,mean,poisson_nll,0.9999999999999999
87,2025-09-08,2025-10-13,20.0,35.3122817684065,2.7995282011377496,10.724681246491258,3.274855912325191,0.9824567736975572,0.7120143639687903,2.6785040624624323,2.6785040624624323,mean,poisson_nll,0.9999999999999999
88,2025-09-15,2025-10-20,23.0,31.83563591418738,2.303846316618091,7.571398348970155,2.7516174059941827,0.7178132363463084,0.637290916754935,2.4548005808234934,2.4548005808234934,mean,poisson_nll,0.9999999999999999
89,2025-09-22,2025-10-27,22.0,38.109268023233994,2.8042859632052104,10.691176705617247,3.2697364887123928,0.8917463151033799,0.7078052475207521,2.70146611898341,2.70146611898341,mean,poisson_nll,0.9999999999999999
90,2025-09-29,2025-11-03,25.0,28.509986109811837,1.4312653259468064,3.407414714608324,1.8459183932688692,0.44302041438452855,0.4801123218929879,2.0673491244770386,2.0673491244770386,mean,poisson_nll,0.9999999999999999
91,2025-10-06,2025-11-10,28.0,31.763216366683288,1.4909062607925114,3.618048949779236,1.9021169653255385,0.4075964925697582,0.4874658040626789,2.1338327234350953,2.1338327234350953,mean,poisson_nll,0.9999999999999999
92,2025-10-13,2025-11-17,34.0,25.50274312536544,1.8650921241869882,4.418221525220318,2.1019565945138634,0.37093351667891705,0.38536378518004805,2.2365713123057,2.2365713123057,mean,poisson_nll,0.9999999999999999
