stage,trial,objective,gamma,local_mixing,contact_scale,sick_contact_multiplier,sick_mobility_multiplier,seed_infections_per_week,initial_exposed_per_case,initial_infectious_per_case,seasonal_amplitude,seasonal_peak_week
seasonal_optimization,30,3.352123048923319,0.06624227000185925,0.3783565819036944,0.1580457334206414,0.6624609982687012,0.13928277163505207,5.219499270486237,2.2985281359457304,0.396276629633745,0.5124611797498106,13.820319382273667
seasonal_optimization,57,3.3521275272781392,0.06624227000185925,0.3783565819036944,0.1580457334206414,0.6624609982687012,0.13928277163505207,5.219499270486237,2.2985281359457304,0.396276629633745,0.5124611797498106,13.821702860027818
seasonal_optimization,4,3.3599891396264114,0.06624227000185925,0.3783565819036944,0.1580457334206414,0.6624609982687012,0.13928277163505207,5.219499270486237,2.2985281359457304,0.396276629633745,0.5124611797498106,14.977914317754207
initial_state_optimization,41,3.3695289795054926,0.06624227000185925,0.3783565819036944,0.1580457334206414,0.6624609982687012,0.13928277163505207,5.219499270486237,2.0142914329393986,0.6888370749726608,0.6,13.433982740528194
seasonal_optimization,29,3.373912734176147,0.06624227000185925,0.3783565819036944,0.1580457334206414,0.6624609982687012,0.13928277163505207,5.219499270486237,2.2985281359457304,0.396276629633745,0.45835921350012615,14.05908855797186
seasonal_optimization,56,3.3739193185489933,0.06624227000185925,0.3783565819036944,0.1580457334206414,0.6624609982687012,0.13928277163505207,5.219499270486237,2.2985281359457304,0.396276629633745,0.4583592135001261,14.060472035726011
initial_state_optimization,18,3.3764725230065027,0.06624227000185925,0.3783565819036944,0.1580457334206414,0.6624609982687012,0.13928277163505207,5.219499270486237,2.04763551854351,0.6888370749726609,0.6,13.433982740528194
seasonal_optimization,3,3.380644282648342,0.06624227000185925,0.3783565819036944,0.1580457334206414,0.6624609982687012,0.13928277163505207,5.219499270486237,2.2985281359457304,0.396276629633745,0.4583592135001261,14.977914317754207
seasonal_optimization,28,3.4167789180326533,0.06624227000185925,0.3783565819036944,0.1580457334206414,0.6624609982687012,0.13928277163505207,5.219499270486237,2.2985281359457304,0.396276629633745,0.3708203932499369,14.44542519971733
seasonal_optimization,55,3.416787718504752,0.06624227000185925,0.3783565819036944,0.1580457334206414,0.6624609982687012,0.13928277163505207,5.219499270486237,2.2985281359457304,0.396276629633745,0.37082039324993676,14.446808677471482
seasonal_optimization,2,3.4208193515456715,0.06624227000185925,0.3783565819036944,0.1580457334206414,0.6624609982687012,0.13928277163505207,5.219499270486237,2.2985281359457304,0.396276629633745,0.3708203932499369,14.977914317754207
initial_state_optimization,27,3.4378130085209175,0.06624227000185925,0.3783565819036944,0.1580457334206414,0.6624609982687012,0.13928277163505207,5.219499270486237,2.7661417375310986,0.3587908596593746,0.6,13.433982740528194
initial_state_optimization,49,3.4595495459531342,0.06624227000185925,0.3783565819036944,0.1580457334206414,0.6624609982687012,0.13928277163505207,5.219499270486237,2.815499945816803,0.3651930167657132,0.6,13.433982740528194
seasonal_optimization,44,3.4785422443388088,0.06624227000185925,0.3783565819036944,0.1580457334206414,0.6624609982687012,0.13928277163505207,5.219499270486237,2.2985281359457304,0.396276629633745,0.599844623108177,19.930986467030483
seasonal_optimization,16,3.4785605127626806,0.06624227000185925,0.3783565819036944,0.1580457334206414,0.6624609982687012,0.13928277163505207,5.219499270486237,2.2985281359457304,0.396276629633745,0.5996215937378777,19.930986467030483
refinement,18,3.489625164636286,0.06624227000185925,0.3783565819036944,0.1580457334206414,0.6624609982687012,0.13928277163505207,5.219499270486237,2.2985281359457304,0.396276629633745,0.2501653371351146,14.977914317754207
seasonal_optimization,0,3.489625164636286,0.06624227000185925,0.3783565819036944,0.1580457334206414,0.6624609982687012,0.13928277163505207,5.219499270486237,2.2985281359457304,0.396276629633745,0.2501653371351146,14.977914317754207
seasonal_optimization,1,3.5031571923348217,0.06624227000185925,0.3783565819036944,0.1580457334206414,0.6624609982687012,0.13928277163505207,5.219499270486237,2.2985281359457304,0.396276629633745,0.22917960675006305,14.977914317754207
seasonal_optimization,27,3.5037479462334953,0.06624227000185925,0.3783565819036944,0.1580457334206414,0.6624609982687012,0.13928277163505207,5.219499270486237,2.2985281359457304,0.396276629633745,0.22917960675006305,15.070531017160995
seasonal_optimization,54,3.503756959466368,0.06624227000185925,0.3783565819036944,0.1580457334206414,0.6624609982687012,0.13928277163505207,5.219499270486237,2.2985281359457304,0.396276629633745,0.229179606750063,15.071914494915148
initial_state_optimization,4,3.5197544268958634,0.06624227000185925,0.3783565819036944,0.1580457334206414,0.6624609982687012,0.13928277163505207,5.219499270486237,2.9179606750063094,0.396276629633745,0.6,13.433982740528194
refinement,19,3.553350210332736,0.07070765409222889,0.2974861557512427,0.2534017574501709,0.6667845092679705,0.13038913202591487,5.872367237720617,1.8747534379342286,0.4941718466233428,0.22920568269343325,14.69957335411896
